dis,ref,mos,pred
A0010_00_00.bmp,A0010.bmp,1492.1312,0.1513126790523529
A0010_00_01.bmp,A0010.bmp,1397.4428,0.22989818826317787
A0010_00_02.bmp,A0010.bmp,1543.2459,0.12041900679469109
A0010_00_03.bmp,A0010.bmp,1515.0295,0.20879514142870903
A0010_00_04.bmp,A0010.bmp,1467.121,0.277562253177166
A0010_00_05.bmp,A0010.bmp,1611.8061,0.11935760639607906
A0010_00_06.bmp,A0010.bmp,1513.7124,0.21047376096248627
A0010_00_07.bmp,A0010.bmp,1344.9394,0.2935991957783699
A0010_00_08.bmp,A0010.bmp,1564.1514,0.12297083623707294
A0010_00_09.bmp,A0010.bmp,1545.7206,0.21302861347794533
A0010_00_10.bmp,A0010.bmp,1415.4665,0.27531151846051216
A0010_00_11.bmp,A0010.bmp,1505.9435,0.11584696732461452
A0010_01_00.bmp,A0010.bmp,1582.9888,0.11793291009962559
A0010_01_01.bmp,A0010.bmp,1512.4943,0.20460352301597595
A0010_01_02.bmp,A0010.bmp,1323.7629,0.265200424939394
A0010_01_03.bmp,A0010.bmp,1614.6601,0.11050702817738056
A0010_01_04.bmp,A0010.bmp,1422.955,0.21000388264656067
A0010_01_05.bmp,A0010.bmp,1411.2205,0.2600507028400898
A0010_01_06.bmp,A0010.bmp,1522.4109,0.10540841519832611
A0010_01_07.bmp,A0010.bmp,1519.9579,0.2012748010456562
A0010_01_08.bmp,A0010.bmp,1388.8629,0.2752070650458336
A0010_01_09.bmp,A0010.bmp,1601.2028,0.09154185838997364
A0010_01_10.bmp,A0010.bmp,1557.3595,0.17124546319246292
A0010_01_11.bmp,A0010.bmp,1520.3255,0.22543510794639587
A0010_01_12.bmp,A0010.bmp,1624.7021,0.0869873370975256
A0010_01_13.bmp,A0010.bmp,1611.0104,0.16736184246838093
A0010_01_14.bmp,A0010.bmp,1476.5829,0.22325902432203293
A0010_01_15.bmp,A0010.bmp,1269.6335,0.40235724300146103
A0010_02_00.bmp,A0010.bmp,1491.0261,0.1399068422615528
A0010_02_01.bmp,A0010.bmp,1608.3366,0.1399068422615528
A0010_02_02.bmp,A0010.bmp,1610.3456,0.1078430525958538
A0010_02_03.bmp,A0010.bmp,1561.9819,0.1023812759667635
A0010_02_04.bmp,A0010.bmp,1766.5766,0.12757166102528572
A0010_02_05.bmp,A0010.bmp,1405.8695,0.2558446377515793
A0010_02_06.bmp,A0010.bmp,1475.5644,0.2498289756476879
A0010_02_07.bmp,A0010.bmp,1498.3538,0.24898794665932655
A0010_02_08.bmp,A0010.bmp,1475.23,0.2502690255641937
A0010_02_09.bmp,A0010.bmp,1488.6213,0.2569446712732315
A0010_03_00.bmp,A0010.bmp,1408.4934,0.24586516618728638
A0010_03_01.bmp,A0010.bmp,1526.7626,0.22660911828279495
A0010_03_02.bmp,A0010.bmp,1377.6437,0.25918757542967796
A0010_03_03.bmp,A0010.bmp,1471.8775,0.2102494202554226
A0010_03_04.bmp,A0010.bmp,1425.4631,0.2102494202554226
A0010_03_05.bmp,A0010.bmp,1479.0004,0.2102494314312935
A0010_03_06.bmp,A0010.bmp,1580.8948,0.22930897399783134
A0010_03_07.bmp,A0010.bmp,1426.1284,0.2321867272257805
A0010_03_08.bmp,A0010.bmp,1415.89,0.23643236234784126
A0010_03_09.bmp,A0010.bmp,1381.5384,0.24791530892252922
A0010_03_10.bmp,A0010.bmp,1506.5598,0.20065854117274284
A0010_03_11.bmp,A0010.bmp,1478.4784,0.20212233811616898
A0010_03_12.bmp,A0010.bmp,1534.4737,0.23103518411517143
A0010_03_13.bmp,A0010.bmp,1440.0787,0.2199334017932415
A0010_03_14.bmp,A0010.bmp,1536.5628,0.21093064174056053
A0010_03_15.bmp,A0010.bmp,1520.6863,0.21637631952762604
A0010_03_16.bmp,A0010.bmp,1446.7638,0.21163786947727203
A0010_03_17.bmp,A0010.bmp,1489.3506,0.2275683470070362
A0010_03_18.bmp,A0010.bmp,1460.723,0.22716424614191055
A0010_03_19.bmp,A0010.bmp,1479.9531,0.22836873680353165
A0010_03_20.bmp,A0010.bmp,1385.6622,0.3435678780078888
A0010_03_21.bmp,A0010.bmp,1465.8225,0.396034874022007
A0010_03_22.bmp,A0010.bmp,1370.8739,0.34704072773456573
A0010_03_23.bmp,A0010.bmp,1125.5982,0.41314394772052765
A0010_04_00.bmp,A0010.bmp,1509.0292,0.14761860854923725
A0010_04_01.bmp,A0010.bmp,1402.8599,0.26862550899386406
A0010_04_02.bmp,A0010.bmp,1609.3235,0.1378257442265749
A0010_04_03.bmp,A0010.bmp,1501.5939,0.2360246777534485
A0010_04_04.bmp,A0010.bmp,1297.2529,0.34695347398519516
A0010_04_05.bmp,A0010.bmp,1658.0922,0.13898274302482605
A0010_04_06.bmp,A0010.bmp,1373.4376,0.2878630645573139
A0010_04_07.bmp,A0010.bmp,1172.6235,0.4050452932715416
A0010_04_08.bmp,A0010.bmp,1565.2755,0.13373073562979698
A0010_04_09.bmp,A0010.bmp,1426.469,0.2616216503083706
A0010_04_10.bmp,A0010.bmp,1292.4061,0.3512031137943268
A0010_04_11.bmp,A0010.bmp,1385.4119,0.2620296776294708
A0010_04_12.bmp,A0010.bmp,1558.8749,0.12764941528439522
A0010_05_00.bmp,A0010.bmp,1361.9307,0.29715612530708313
A0010_05_01.bmp,A0010.bmp,1170.8325,0.4414009302854538
A0010_05_02.bmp,A0010.bmp,1207.2384,0.42715300619602203
A0010_05_03.bmp,A0010.bmp,1077.6272,0.5057292804121971
A0010_05_04.bmp,A0010.bmp,1404.0243,0.2611020840704441
A0010_05_05.bmp,A0010.bmp,1221.4828,0.40868059545755386
A0010_05_06.bmp,A0010.bmp,1261.8705,0.43224990367889404
A0010_05_07.bmp,A0010.bmp,1162.8322,0.5104991868138313
A0010_05_08.bmp,A0010.bmp,1172.661,0.445382222533226
A0010_05_09.bmp,A0010.bmp,1306.6648,0.35895468294620514
A0010_05_10.bmp,A0010.bmp,1450.2316,0.2799922451376915
A0010_05_11.bmp,A0010.bmp,1466.0508,0.18501323089003563
A0010_05_12.bmp,A0010.bmp,1443.5308,0.22761152684688568
A0010_05_13.bmp,A0010.bmp,1311.4694,0.22930897399783134
A0010_06_00.bmp,A0010.bmp,1387.61,0.1720416098833084
A0010_06_01.bmp,A0010.bmp,1333.7489,0.17964302748441696
A0010_06_02.bmp,A0010.bmp,1409.3063,0.2247488535940647
A0010_06_03.bmp,A0010.bmp,1469.992,0.19776371121406555
A0010_06_04.bmp,A0010.bmp,1300.1184,0.27003534510731697
A0010_06_05.bmp,A0010.bmp,1543.7025,0.1454895231872797
A0010_06_06.bmp,A0010.bmp,1611.7125,0.18268641084432602
A0010_06_07.bmp,A0010.bmp,1574.8528,0.12893129140138626
A0010_06_08.bmp,A0010.bmp,1609.7277,0.11465905979275703
A0010_06_09.bmp,A0010.bmp,1537.3276,0.14593693427741528
A0010_06_10.bmp,A0010.bmp,1471.1686,0.22259866073727608
A0010_06_11.bmp,A0010.bmp,1448.703,0.15921437367796898
A0010_06_12.bmp,A0010.bmp,1379.718,0.20639050751924515
A0010_06_13.bmp,A0010.bmp,1292.3206,0.22051965817809105
A0010_06_14.bmp,A0010.bmp,1408.9503,0.23692739382386208
A0010_06_15.bmp,A0010.bmp,1262.8769,0.3606188893318176
A0010_06_16.bmp,A0010.bmp,1521.1994,0.10201185569167137
A0010_06_17.bmp,A0010.bmp,1529.3003,0.18477831035852432
A0010_06_18.bmp,A0010.bmp,1495.014,0.24075444415211678
A0010_06_19.bmp,A0010.bmp,1545.1425,0.1252162605524063
A0010_06_20.bmp,A0010.bmp,1442.0158,0.13100318051874638
A0010_06_21.bmp,A0010.bmp,1585.556,0.1181541308760643
A0010_06_22.bmp,A0010.bmp,1498.1973,0.10835245810449123
A0010_06_23.bmp,A0010.bmp,1511.4752,0.08588803932070732
A0010_06_24.bmp,A0010.bmp,1591.1947,0.1457403600215912
A0010_06_25.bmp,A0010.bmp,1462.0684,0.2193593978881836
A0010_06_26.bmp,A0010.bmp,1463.3668,0.26257994025945663
A0027_00_00.bmp,A0027.bmp,1519.3898,0.0859377533197403
A0027_00_01.bmp,A0027.bmp,1381.7487,0.15370839834213257
A0027_00_02.bmp,A0027.bmp,1604.4955,0.06887421756982803
A0027_00_03.bmp,A0027.bmp,1454.7168,0.13959747552871704
A0027_00_04.bmp,A0027.bmp,1449.7403,0.23743486404418945
A0027_00_05.bmp,A0027.bmp,1537.2687,0.07256127521395683
A0027_00_06.bmp,A0027.bmp,1520.1301,0.14849254116415977
A0027_00_07.bmp,A0027.bmp,1372.4774,0.24911804497241974
A0027_00_08.bmp,A0027.bmp,1564.389,0.07187408953905106
A0027_00_09.bmp,A0027.bmp,1535.3086,0.1402835138142109
A0027_00_10.bmp,A0027.bmp,1463.0032,0.23442812263965607
A0027_00_11.bmp,A0027.bmp,1411.7324,0.06851616874337196
A0027_01_00.bmp,A0027.bmp,1517.0844,0.06566845625638962
A0027_01_01.bmp,A0027.bmp,1469.559,0.1346907578408718
A0027_01_02.bmp,A0027.bmp,1396.2018,0.23034419864416122
A0027_01_03.bmp,A0027.bmp,1496.3854,0.06566084362566471
A0027_01_04.bmp,A0027.bmp,1483.8521,0.13537672534585
A0027_01_05.bmp,A0027.bmp,1427.1132,0.22581921517848969
A0027_01_06.bmp,A0027.bmp,1414.8166,0.06482412852346897
A0027_01_07.bmp,A0027.bmp,1541.448,0.13271578401327133
A0027_01_08.bmp,A0027.bmp,1378.4026,0.23226774856448174
A0027_01_09.bmp,A0027.bmp,1530.1634,0.06292337737977505
A0027_01_10.bmp,A0027.bmp,1436.9101,0.12077797949314117
A0027_01_11.bmp,A0027.bmp,1419.4433,0.1910826712846756
A0027_01_12.bmp,A0027.bmp,1544.3999,0.06294378824532032
A0027_01_13.bmp,A0027.bmp,1504.5788,0.12182630226016045
A0027_01_14.bmp,A0027.bmp,1540.6209,0.1922302208840847
A0027_01_15.bmp,A0027.bmp,1398.6008,0.3962099552154541
A0027_02_00.bmp,A0027.bmp,1427.3251,0.07924875617027283
A0027_02_01.bmp,A0027.bmp,1544.2766,0.07924875617027283
A0027_02_02.bmp,A0027.bmp,1513.4413,0.0627512987703085
A0027_02_03.bmp,A0027.bmp,1534.5999,0.061737047508358955
A0027_02_04.bmp,A0027.bmp,1531.6355,0.09190593473613262
A0027_02_05.bmp,A0027.bmp,1376.5483,0.21329976618289948
A0027_02_06.bmp,A0027.bmp,1489.2767,0.20919757708907127
A0027_02_07.bmp,A0027.bmp,1517.1201,0.20815395191311836
A0027_02_08.bmp,A0027.bmp,1597.522,0.20781004056334496
A0027_02_09.bmp,A0027.bmp,1556.7731,0.2139660306274891
A0027_03_00.bmp,A0027.bmp,1484.4954,0.20663387328386307
