dis,ref,mos,pred
A0010_00_00.bmp,A0010.bmp,1492.1312,0.7026880979537964
A0010_00_01.bmp,A0010.bmp,1397.4428,0.733942985534668
A0010_00_02.bmp,A0010.bmp,1543.2459,0.6946467757225037
A0010_00_03.bmp,A0010.bmp,1515.0295,0.7270820140838623
A0010_00_04.bmp,A0010.bmp,1467.121,0.737264096736908
A0010_00_05.bmp,A0010.bmp,1611.8061,0.7066014409065247
A0010_00_06.bmp,A0010.bmp,1513.7124,0.7348718047142029
A0010_00_07.bmp,A0010.bmp,1344.9394,0.7424677014350891
A0010_00_08.bmp,A0010.bmp,1564.1514,0.7018673419952393
A0010_00_09.bmp,A0010.bmp,1545.7206,0.7293434143066406
A0010_00_10.bmp,A0010.bmp,1415.4665,0.7486656904220581
A0010_00_11.bmp,A0010.bmp,1505.9435,0.7050008773803711
A0010_01_00.bmp,A0010.bmp,1582.9888,0.6936441659927368
A0010_01_01.bmp,A0010.bmp,1512.4943,0.7287875413894653
A0010_01_02.bmp,A0010.bmp,1323.7629,0.7387014627456665
A0010_01_03.bmp,A0010.bmp,1614.6601,0.702695906162262
A0010_01_04.bmp,A0010.bmp,1422.955,0.7249013781547546
A0010_01_05.bmp,A0010.bmp,1411.2205,0.735068142414093
A0010_01_06.bmp,A0010.bmp,1522.4109,0.6975882649421692
A0010_01_07.bmp,A0010.bmp,1519.9579,0.7272688150405884
A0010_01_08.bmp,A0010.bmp,1388.8629,0.7390390038490295
A0010_01_09.bmp,A0010.bmp,1601.2028,0.697485625743866
A0010_01_10.bmp,A0010.bmp,1557.3595,0.7221946120262146
A0010_01_11.bmp,A0010.bmp,1520.3255,0.7285160422325134
A0010_01_12.bmp,A0010.bmp,1624.7021,0.6923479437828064
A0010_01_13.bmp,A0010.bmp,1611.0104,0.7151074409484863
A0010_01_14.bmp,A0010.bmp,1476.5829,0.7227302193641663
A0010_01_15.bmp,A0010.bmp,1269.6335,0.7607248425483704
A0010_02_00.bmp,A0010.bmp,1491.0261,0.7098734974861145
A0010_02_01.bmp,A0010.bmp,1608.3366,0.7064585089683533
A0010_02_02.bmp,A0010.bmp,1610.3456,0.7106360197067261
A0010_02_03.bmp,A0010.bmp,1561.9819,0.7036662101745605
A0010_02_04.bmp,A0010.bmp,1766.5766,0.7088016271591187
A0010_02_05.bmp,A0010.bmp,1405.8695,0.7318496108055115
A0010_02_06.bmp,A0010.bmp,1475.5644,0.7328726649284363
A0010_02_07.bmp,A0010.bmp,1498.3538,0.7360002994537354
A0010_02_08.bmp,A0010.bmp,1475.23,0.7356228828430176
A0010_02_09.bmp,A0010.bmp,1488.6213,0.7426644563674927
A0010_03_00.bmp,A0010.bmp,1408.4934,0.734556257724762
A0010_03_01.bmp,A0010.bmp,1526.7626,0.7390298247337341
A0010_03_02.bmp,A0010.bmp,1377.6437,0.7414267659187317
A0010_03_03.bmp,A0010.bmp,1471.8775,0.7283539772033691
A0010_03_04.bmp,A0010.bmp,1425.4631,0.7254416942596436
A0010_03_05.bmp,A0010.bmp,1479.0004,0.7299935817718506
A0010_03_06.bmp,A0010.bmp,1580.8948,0.7402565479278564
A0010_03_07.bmp,A0010.bmp,1426.1284,0.7287393808364868
A0010_03_08.bmp,A0010.bmp,1415.89,0.7310043573379517
A0010_03_09.bmp,A0010.bmp,1381.5384,0.7385720014572144
A0010_03_10.bmp,A0010.bmp,1506.5598,0.7267466187477112
A0010_03_11.bmp,A0010.bmp,1478.4784,0.7350682020187378
A0010_03_12.bmp,A0010.bmp,1534.4737,0.7380903363227844
A0010_03_13.bmp,A0010.bmp,1440.0787,0.7355719804763794
A0010_03_14.bmp,A0010.bmp,1536.5628,0.7299649119377136
A0010_03_15.bmp,A0010.bmp,1520.6863,0.732124388217926
A0010_03_16.bmp,A0010.bmp,1446.7638,0.7302398085594177
A0010_03_17.bmp,A0010.bmp,1489.3506,0.7328973412513733
A0010_03_18.bmp,A0010.bmp,1460.723,0.7360314726829529
A0010_03_19.bmp,A0010.bmp,1479.9531,0.7344253063201904
A0010_03_20.bmp,A0010.bmp,1385.6622,0.7556752562522888
A0010_03_21.bmp,A0010.bmp,1465.8225,0.7711153626441956
A0010_03_22.bmp,A0010.bmp,1370.8739,0.7636131048202515
A0010_03_23.bmp,A0010.bmp,1125.5982,0.7728054523468018
A0010_04_00.bmp,A0010.bmp,1509.0292,0.7288605570793152
A0010_04_01.bmp,A0010.bmp,1402.8599,0.7548867464065552
A0010_04_02.bmp,A0010.bmp,1609.3235,0.7260463833808899
A0010_04_03.bmp,A0010.bmp,1501.5939,0.7515836954116821
A0010_04_04.bmp,A0010.bmp,1297.2529,0.7672066688537598
A0010_04_05.bmp,A0010.bmp,1658.0922,0.7215312123298645
A0010_04_06.bmp,A0010.bmp,1373.4376,0.752252995967865
A0010_04_07.bmp,A0010.bmp,1172.6235,0.7701405882835388
A0010_04_08.bmp,A0010.bmp,1565.2755,0.7245240211486816
A0010_04_09.bmp,A0010.bmp,1426.469,0.7502455711364746
A0010_04_10.bmp,A0010.bmp,1292.4061,0.7686159014701843
A0010_04_11.bmp,A0010.bmp,1385.4119,0.7573632597923279
A0010_04_12.bmp,A0010.bmp,1558.8749,0.7223602533340454
A0010_05_00.bmp,A0010.bmp,1361.9307,0.7563580274581909
A0010_05_01.bmp,A0010.bmp,1170.8325,0.7770093679428101
A0010_05_02.bmp,A0010.bmp,1207.2384,0.7758936285972595
A0010_05_03.bmp,A0010.bmp,1077.6272,0.7841646671295166
A0010_05_04.bmp,A0010.bmp,1404.0243,0.7552613615989685
A0010_05_05.bmp,A0010.bmp,1221.4828,0.7769728302955627
A0010_05_06.bmp,A0010.bmp,1261.8705,0.7772691249847412
A0010_05_07.bmp,A0010.bmp,1162.8322,0.7838459014892578
A0010_05_08.bmp,A0010.bmp,1172.661,0.7819681763648987
A0010_05_09.bmp,A0010.bmp,1306.6648,0.7741873264312744
A0010_05_10.bmp,A0010.bmp,1450.2316,0.7593390941619873
A0010_05_11.bmp,A0010.bmp,1466.0508,0.7251058220863342
A0010_05_12.bmp,A0010.bmp,1443.5308,0.7423191070556641
A0010_05_13.bmp,A0010.bmp,1311.4694,0.7328111529350281
A0010_06_00.bmp,A0010.bmp,1387.61,0.7212938070297241
A0010_06_01.bmp,A0010.bmp,1333.7489,0.7267172336578369
A0010_06_02.bmp,A0010.bmp,1409.3063,0.7133170366287231
A0010_06_03.bmp,A0010.bmp,1469.992,0.7061202526092529
A0010_06_04.bmp,A0010.bmp,1300.1184,0.7633588910102844
A0010_06_05.bmp,A0010.bmp,1543.7025,0.7401266098022461
A0010_06_06.bmp,A0010.bmp,1611.7125,0.7286803722381592
A0010_06_07.bmp,A0010.bmp,1574.8528,0.7137987613677979
A0010_06_08.bmp,A0010.bmp,1609.7277,0.7164869904518127
A0010_06_09.bmp,A0010.bmp,1537.3276,0.727824330329895
A0010_06_10.bmp,A0010.bmp,1471.1686,0.749426543712616
A0010_06_11.bmp,A0010.bmp,1448.703,0.6860039830207825
A0010_06_12.bmp,A0010.bmp,1379.718,0.7140206694602966
A0010_06_13.bmp,A0010.bmp,1292.3206,0.7157115340232849
A0010_06_14.bmp,A0010.bmp,1408.9503,0.709976315498352
A0010_06_15.bmp,A0010.bmp,1262.8769,0.7238410711288452
A0010_06_16.bmp,A0010.bmp,1521.1994,0.7182242274284363
A0010_06_17.bmp,A0010.bmp,1529.3003,0.7380619049072266
A0010_06_18.bmp,A0010.bmp,1495.014,0.7496384978294373
A0010_06_19.bmp,A0010.bmp,1545.1425,0.7054285407066345
A0010_06_20.bmp,A0010.bmp,1442.0158,0.7128757834434509
A0010_06_21.bmp,A0010.bmp,1585.556,0.7054747343063354
A0010_06_22.bmp,A0010.bmp,1498.1973,0.7001287341117859
A0010_06_23.bmp,A0010.bmp,1511.4752,0.7034127116203308
A0010_06_24.bmp,A0010.bmp,1591.1947,0.7277250289916992
A0010_06_25.bmp,A0010.bmp,1462.0684,0.7384970784187317
A0010_06_26.bmp,A0010.bmp,1463.3668,0.743118941783905
A0027_00_00.bmp,A0027.bmp,1519.3898,0.6974344253540039
A0027_00_01.bmp,A0027.bmp,1381.7487,0.7174882292747498
A0027_00_02.bmp,A0027.bmp,1604.4955,0.6900197267532349
A0027_00_03.bmp,A0027.bmp,1454.7168,0.7098874449729919
A0027_00_04.bmp,A0027.bmp,1449.7403,0.7301960587501526
