dis,ref,mos,pred
A0010_00_00.bmp,A0010.bmp,1492.1312,0.07193276286125183
A0010_00_01.bmp,A0010.bmp,1397.4428,0.11960756778717041
A0010_00_02.bmp,A0010.bmp,1543.2459,0.046657711267471313
A0010_00_03.bmp,A0010.bmp,1515.0295,0.09441319108009338
A0010_00_04.bmp,A0010.bmp,1467.121,0.12343066930770874
A0010_00_05.bmp,A0010.bmp,1611.8061,0.04613026976585388
A0010_00_06.bmp,A0010.bmp,1513.7124,0.08499947190284729
A0010_00_07.bmp,A0010.bmp,1344.9394,0.11042854189872742
A0010_00_08.bmp,A0010.bmp,1564.1514,0.050376683473587036
A0010_00_09.bmp,A0010.bmp,1545.7206,0.09811091423034668
A0010_00_10.bmp,A0010.bmp,1415.4665,0.12699764966964722
A0010_00_11.bmp,A0010.bmp,1505.9435,0.0472298264503479
A0010_01_00.bmp,A0010.bmp,1582.9888,0.044441431760787964
A0010_01_01.bmp,A0010.bmp,1512.4943,0.08969321846961975
A0010_01_02.bmp,A0010.bmp,1323.7629,0.1200982928276062
A0010_01_03.bmp,A0010.bmp,1614.6601,0.041650205850601196
A0010_01_04.bmp,A0010.bmp,1422.955,0.09073573350906372
A0010_01_05.bmp,A0010.bmp,1411.2205,0.11973991990089417
A0010_01_06.bmp,A0010.bmp,1522.4109,0.03884723782539368
A0010_01_07.bmp,A0010.bmp,1519.9579,0.08904382586479187
A0010_01_08.bmp,A0010.bmp,1388.8629,0.1249445378780365
A0010_01_09.bmp,A0010.bmp,1601.2028,0.030077606439590454
A0010_01_10.bmp,A0010.bmp,1557.3595,0.07482245564460754
A0010_01_11.bmp,A0010.bmp,1520.3255,0.1051408052444458
A0010_01_12.bmp,A0010.bmp,1624.7021,0.028146892786026
A0010_01_13.bmp,A0010.bmp,1611.0104,0.07337307929992676
A0010_01_14.bmp,A0010.bmp,1476.5829,0.10436397790908813
A0010_01_15.bmp,A0010.bmp,1269.6335,0.1736575961112976
A0010_02_00.bmp,A0010.bmp,1491.0261,0.06554451584815979
A0010_02_01.bmp,A0010.bmp,1608.3366,0.06554451584815979
A0010_02_02.bmp,A0010.bmp,1610.3456,0.03969758749008179
A0010_02_03.bmp,A0010.bmp,1561.9819,0.03959399461746216
A0010_02_04.bmp,A0010.bmp,1766.5766,0.08056393265724182
A0010_02_05.bmp,A0010.bmp,1405.8695,0.1273750364780426
A0010_02_06.bmp,A0010.bmp,1475.5644,0.11597755551338196
A0010_02_07.bmp,A0010.bmp,1498.3538,0.1113896369934082
A0010_02_08.bmp,A0010.bmp,1475.23,0.10960191488265991
A0010_02_09.bmp,A0010.bmp,1488.6213,0.11322128772735596
A0010_03_00.bmp,A0010.bmp,1408.4934,0.11127537488937378
A0010_03_01.bmp,A0010.bmp,1526.7626,0.10623836517333984
A0010_03_02.bmp,A0010.bmp,1377.6437,0.1115160584449768
A0010_03_03.bmp,A0010.bmp,1471.8775,0.10257765650749207
A0010_03_04.bmp,A0010.bmp,1425.4631,0.10257765650749207
A0010_03_05.bmp,A0010.bmp,1479.0004,0.10257768630981445
A0010_03_06.bmp,A0010.bmp,1580.8948,0.1055622398853302
A0010_03_07.bmp,A0010.bmp,1426.1284,0.10491129755973816
A0010_03_08.bmp,A0010.bmp,1415.89,0.10601848363876343
A0010_03_09.bmp,A0010.bmp,1381.5384,0.10574406385421753
A0010_03_10.bmp,A0010.bmp,1506.5598,0.10153120756149292
A0010_03_11.bmp,A0010.bmp,1478.4784,0.09902399778366089
A0010_03_12.bmp,A0010.bmp,1534.4737,0.10140639543533325
A0010_03_13.bmp,A0010.bmp,1440.0787,0.1029360294342041
A0010_03_14.bmp,A0010.bmp,1536.5628,0.09998360276222229
A0010_03_15.bmp,A0010.bmp,1520.6863,0.10066297650337219
A0010_03_16.bmp,A0010.bmp,1446.7638,0.10701557993888855
A0010_03_17.bmp,A0010.bmp,1489.3506,0.1052074134349823
A0010_03_18.bmp,A0010.bmp,1460.723,0.10507017374038696
A0010_03_19.bmp,A0010.bmp,1479.9531,0.10494282841682434
A0010_03_20.bmp,A0010.bmp,1385.6622,0.13913434743881226
A0010_03_21.bmp,A0010.bmp,1465.8225,0.15744295716285706
A0010_03_22.bmp,A0010.bmp,1370.8739,0.14081484079360962
A0010_03_23.bmp,A0010.bmp,1125.5982,0.16160058975219727
A0010_04_00.bmp,A0010.bmp,1509.0292,0.04196125268936157
A0010_04_01.bmp,A0010.bmp,1402.8599,0.07820403575897217
A0010_04_02.bmp,A0010.bmp,1609.3235,0.03969016671180725
A0010_04_03.bmp,A0010.bmp,1501.5939,0.07336622476577759
A0010_04_04.bmp,A0010.bmp,1297.2529,0.10639947652816772
A0010_04_05.bmp,A0010.bmp,1658.0922,0.04120025038719177
A0010_04_06.bmp,A0010.bmp,1373.4376,0.10294458270072937
A0010_04_07.bmp,A0010.bmp,1172.6235,0.14673122763633728
A0010_04_08.bmp,A0010.bmp,1565.2755,0.03872120380401611
A0010_04_09.bmp,A0010.bmp,1426.469,0.07979175448417664
A0010_04_10.bmp,A0010.bmp,1292.4061,0.11088860034942627
A0010_04_11.bmp,A0010.bmp,1385.4119,0.0845305323600769
A0010_04_12.bmp,A0010.bmp,1558.8749,0.0370391309261322
A0010_05_00.bmp,A0010.bmp,1361.9307,0.10363650321960449
A0010_05_01.bmp,A0010.bmp,1170.8325,0.1550082266330719
A0010_05_02.bmp,A0010.bmp,1207.2384,0.1389809548854828
A0010_05_03.bmp,A0010.bmp,1077.6272,0.18604379892349243
A0010_05_04.bmp,A0010.bmp,1404.0243,0.08283355832099915
A0010_05_05.bmp,A0010.bmp,1221.4828,0.12167242169380188
A0010_05_06.bmp,A0010.bmp,1261.8705,0.12095367908477783
A0010_05_07.bmp,A0010.bmp,1162.8322,0.14685073494911194
A0010_05_08.bmp,A0010.bmp,1172.661,0.1493169367313385
A0010_05_09.bmp,A0010.bmp,1306.6648,0.11698552966117859
A0010_05_10.bmp,A0010.bmp,1450.2316,0.08923715353012085
A0010_05_11.bmp,A0010.bmp,1466.0508,0.07759490609169006
A0010_05_12.bmp,A0010.bmp,1443.5308,0.07991135120391846
A0010_05_13.bmp,A0010.bmp,1311.4694,0.1055622398853302
A0010_06_00.bmp,A0010.bmp,1387.61,0.06472671031951904
A0010_06_01.bmp,A0010.bmp,1333.7489,0.06588393449783325
A0010_06_02.bmp,A0010.bmp,1409.3063,0.09861338138580322
A0010_06_03.bmp,A0010.bmp,1469.992,0.09108155965805054
A0010_06_04.bmp,A0010.bmp,1300.1184,0.07978120446205139
A0010_06_05.bmp,A0010.bmp,1543.7025,0.051260143518447876
A0010_06_06.bmp,A0010.bmp,1611.7125,0.10677731037139893
A0010_06_07.bmp,A0010.bmp,1574.8528,0.05697348713874817
A0010_06_08.bmp,A0010.bmp,1609.7277,0.02923506498336792
A0010_06_09.bmp,A0010.bmp,1537.3276,0.052166879177093506
A0010_06_10.bmp,A0010.bmp,1471.1686,0.09477090835571289
A0010_06_11.bmp,A0010.bmp,1448.703,0.07991921901702881
A0010_06_12.bmp,A0010.bmp,1379.718,0.12214469909667969
A0010_06_13.bmp,A0010.bmp,1292.3206,0.13134029507637024
A0010_06_14.bmp,A0010.bmp,1408.9503,0.11855772137641907
A0010_06_15.bmp,A0010.bmp,1262.8769,0.17478850483894348
A0010_06_16.bmp,A0010.bmp,1521.1994,0.02448737621307373
A0010_06_17.bmp,A0010.bmp,1529.3003,0.05916532874107361
A0010_06_18.bmp,A0010.bmp,1495.014,0.07575380802154541
A0010_06_19.bmp,A0010.bmp,1545.1425,0.048466235399246216
A0010_06_20.bmp,A0010.bmp,1442.0158,0.0524652898311615
A0010_06_21.bmp,A0010.bmp,1585.556,0.04605895280838013
A0010_06_22.bmp,A0010.bmp,1498.1973,0.0314030647277832
A0010_06_23.bmp,A0010.bmp,1511.4752,0.020028918981552124
A0010_06_24.bmp,A0010.bmp,1591.1947,0.05091097950935364
A0010_06_25.bmp,A0010.bmp,1462.0684,0.07866430282592773
A0010_06_26.bmp,A0010.bmp,1463.3668,0.09094879031181335
A0027_00_00.bmp,A0027.bmp,1519.3898,0.05369654297828674
A0027_00_01.bmp,A0027.bmp,1381.7487,0.09503039717674255
A0027_00_02.bmp,A0027.bmp,1604.4955,0.03354838490486145
A0027_00_03.bmp,A0027.bmp,1454.7168,0.07219377160072327
A0027_00_04.bmp,A0027.bmp,1449.7403,0.10112550854682922
A0027_00_05.bmp,A0027.bmp,1537.2687,0.03634604811668396
A0027_00_06.bmp,A0027.bmp,1520.1301,0.06927347183227539
A0027_00_07.bmp,A0027.bmp,1372.4774,0.0916503369808197
A0027_00_08.bmp,A0027.bmp,1564.389,0.03673195838928223
A0027_00_09.bmp,A0027.bmp,1535.3086,0.07705479860305786
A0027_00_10.bmp,A0027.bmp,1463.0032,0.10669249296188354
A0027_00_11.bmp,A0027.bmp,1411.7324,0.03517135977745056
A0027_01_00.bmp,A0027.bmp,1517.0844,0.03167465329170227
A0027_01_01.bmp,A0027.bmp,1469.559,0.06732103228569031
A0027_01_02.bmp,A0027.bmp,1396.2018,0.09573280811309814
A0027_01_03.bmp,A0027.bmp,1496.3854,0.03039848804473877
A0027_01_04.bmp,A0027.bmp,1483.8521,0.06574398279190063
A0027_01_05.bmp,A0027.bmp,1427.1132,0.0921926200389862
A0027_01_06.bmp,A0027.bmp,1414.8166,0.03102096915245056
A0027_01_07.bmp,A0027.bmp,1541.448,0.06975340843200684
A0027_01_08.bmp,A0027.bmp,1378.4026,0.10121634602546692
A0027_01_09.bmp,A0027.bmp,1530.1634,0.02645227313041687
A0027_01_10.bmp,A0027.bmp,1436.9101,0.062336504459381104
A0027_01_11.bmp,A0027.bmp,1419.4433,0.08803984522819519
A0027_01_12.bmp,A0027.bmp,1544.3999,0.02648627758026123
A0027_01_13.bmp,A0027.bmp,1504.5788,0.0633029043674469
A0027_01_14.bmp,A0027.bmp,1540.6209,0.08976641297340393
A0027_01_15.bmp,A0027.bmp,1398.6008,0.14297044277191162
A0027_02_00.bmp,A0027.bmp,1427.3251,0.048910558223724365
A0027_02_01.bmp,A0027.bmp,1544.2766,0.048910558223724365
A0027_02_02.bmp,A0027.bmp,1513.4413,0.02959054708480835
A0027_02_03.bmp,A0027.bmp,1534.5999,0.031140118837356567
A0027_02_04.bmp,A0027.bmp,1531.6355,0.07395216822624207
A0027_02_05.bmp,A0027.bmp,1376.5483,0.10267442464828491
A0027_02_06.bmp,A0027.bmp,1489.2767,0.09400570392608643
A0027_02_07.bmp,A0027.bmp,1517.1201,0.09126991033554077
A0027_02_08.bmp,A0027.bmp,1597.522,0.08946800231933594
A0027_02_09.bmp,A0027.bmp,1556.7731,0.091814786195755
A0027_03_00.bmp,A0027.bmp,1484.4954,0.08670693635940552
A0027_03_01.bmp,A0027.bmp,1512.3753,0.08521023392677307
A0027_03_02.bmp,A0027.bmp,1427.5039,0.08615019917488098
A0027_03_03.bmp,A0027.bmp,1475.099,0.0871935486793518
A0027_03_04.bmp,A0027.bmp,1408.0334,0.0871935486793518
A0027_03_05.bmp,A0027.bmp,1450.9689,0.0871935486793518
