dis,ref,mos,pred
img2.bmp,studentsculpture.bmp,15.512954417537026,0.09504537284374237
img3.bmp,rapids.bmp,24.09025497677203,0.1777038723230362
img4.bmp,dancers.bmp,68.99086164929872,0.21114033460617065
img5.bmp,churchandcapitol.bmp,74.39794796497739,0.29251620173454285
img6.bmp,dancers.bmp,69.2292141708657,0.252908855676651
img7.bmp,churchandcapitol.bmp,53.578731920146005,0.15386196970939636
img8.bmp,stream.bmp,39.37667556675135,0.21538090705871582
img10.bmp,woman.bmp,43.42259860497224,0.18397508561611176
img12.bmp,sailing3.bmp,34.802951811201964,0.12777821719646454
img13.bmp,buildings.bmp,46.684096124058215,0.23068509995937347
img14.bmp,paintedhouse.bmp,45.679490649039394,0.22002506256103516
img15.bmp,bikes.bmp,12.692083542828538,0.13050368428230286
img17.bmp,stream.bmp,65.23107378633902,0.36623671650886536
img18.bmp,carnivaldolls.bmp,29.392249180595478,0.1068945899605751
img19.bmp,sailing1.bmp,3.8890621428635583,0.05335833132266998
img21.bmp,coinsinfountain.bmp,22.461157863083844,0.15914946794509888
img23.bmp,woman.bmp,35.59966912005858,0.139506995677948
img26.bmp,manfishing.bmp,11.714566786308875,0.04430181160569191
img27.bmp,house.bmp,48.4017211733363,0.2798163592815399
img28.bmp,coinsinfountain.bmp,70.94908661426099,0.4599277377128601
img29.bmp,buildings.bmp,63.64493591720355,0.33391982316970825
img30.bmp,building2.bmp,75.20085071703139,0.4743178188800812
img31.bmp,ocean.bmp,23.258787473568606,0.08263679593801498
img32.bmp,rapids.bmp,76.28674666689452,0.398588627576828
img33.bmp,buildings.bmp,52.78563645111723,0.23391295969486237
img34.bmp,studentsculpture.bmp,8.613511703300915,0.08085629343986511
img37.bmp,ocean.bmp,25.85424903691081,0.12185467034578323
img38.bmp,sailing3.bmp,65.85757417524141,0.2679020166397095
img39.bmp,sailing4.bmp,26.96036839367697,0.13220247626304626
img40.bmp,paintedhouse.bmp,75.7811284764878,0.3436448574066162
img41.bmp,building2.bmp,43.696253511551454,0.20564770698547363
img42.bmp,womanhat.bmp,54.17424655185858,0.20324888825416565
img43.bmp,sailing1.bmp,67.6967798207526,0.343928724527359
img44.bmp,flowersonih35.bmp,71.61970727692339,0.36478912830352783
img45.bmp,churchandcapitol.bmp,74.14564153374138,0.3079227805137634
img46.bmp,cemetry.bmp,73.09174201136065,0.4605666995048523
img47.bmp,house.bmp,48.08894690810563,0.290687620639801
img48.bmp,cemetry.bmp,77.32511548366257,0.4636046886444092
img49.bmp,caps.bmp,13.501078103650578,0.09569919109344482
img51.bmp,lighthouse.bmp,20.523073789426263,0.09393206238746643
img52.bmp,sailing4.bmp,51.01138521337987,0.2247045338153839
img53.bmp,plane.bmp,62.47597192836157,0.17573502659797668
img55.bmp,sailing2.bmp,46.03974281634614,0.12765094637870789
img56.bmp,monarch.bmp,41.284025766832684,0.13494810461997986
img58.bmp,plane.bmp,5.651469652190897,0.044173117727041245
img59.bmp,sailing2.bmp,10.109294080950896,0.04022689163684845
img60.bmp,studentsculpture.bmp,63.37679236401009,0.42161068320274353
img61.bmp,monarch.bmp,21.457095198446538,0.10360386222600937
img62.bmp,sailing2.bmp,6.320751746555565,0.04526267200708389
img63.bmp,manfishing.bmp,30.07521146577485,0.08773012459278107
img65.bmp,dancers.bmp,82.98273370788651,0.3302558660507202
img68.bmp,caps.bmp,24.82662376759264,0.10276937484741211
img69.bmp,ocean.bmp,5.909674455410709,0.04278741776943207
img71.bmp,stream.bmp,80.12128273704799,0.45154064893722534
img74.bmp,lighthouse2.bmp,52.089829940493935,0.19798314571380615
img75.bmp,womanhat.bmp,11.035277608283096,0.056738365441560745
img77.bmp,coinsinfountain.bmp,12.523344239786704,0.08850636333227158
img78.bmp,bikes.bmp,30.57070176854073,0.1759757399559021
img79.bmp,carnivaldolls.bmp,79.16743675958446,0.32647812366485596
img80.bmp,house.bmp,20.566984747213432,0.1395217925310135
img81.bmp,rapids.bmp,44.74511025359578,0.22972507774829865
img82.bmp,paintedhouse.bmp,11.339054336612762,0.10379215329885483
img83.bmp,caps.bmp,42.369320360750706,0.13805143535137177
img85.bmp,parrots.bmp,18.563119639992884,0.10368075966835022
img86.bmp,flowersonih35.bmp,76.23532996373504,0.40256500244140625
img88.bmp,sailing1.bmp,66.04417836262543,0.33282673358917236
img90.bmp,sailing4.bmp,11.324709943682542,0.07790765166282654
img91.bmp,lighthouse.bmp,48.72445543811661,0.23911792039871216
img92.bmp,statue.bmp,36.65133240523328,0.14506401121616364
img94.bmp,manfishing.bmp,30.248805104886298,0.08801501989364624
img96.bmp,parrots.bmp,32.255679814123376,0.11961108446121216
img98.bmp,cemetry.bmp,42.53855897076394,0.20475155115127563
img99.bmp,womanhat.bmp,50.18890942469288,0.19701391458511353
img101.bmp,parrots.bmp,10.234730985641717,0.09254122525453568
img102.bmp,statue.bmp,6.724372369964853,0.044266730546951294
img103.bmp,lighthouse2.bmp,10.088204403320537,0.055351246148347855
img104.bmp,woman.bmp,46.68236218261797,0.20062682032585144
img105.bmp,monarch.bmp,7.557459980934175,0.07189969718456268
img106.bmp,lighthouse.bmp,48.616156673907305,0.2423245906829834
img107.bmp,building2.bmp,79.84747926885252,0.5407929420471191
img108.bmp,carnivaldolls.bmp,43.661388996745465,0.14610569179058075
img109.bmp,sailing3.bmp,35.737358994613274,0.1283104121685028
img111.bmp,flowersonih35.bmp,15.82182560398103,0.05242113396525383
img113.bmp,plane.bmp,12.564926162224069,0.052354153245687485
img114.bmp,lighthouse2.bmp,12.80273252847908,0.057574622333049774
img115.bmp,bikes.bmp,67.09045174168914,0.44574692845344543
