dis,ref,mos,pred
A0010_00_00.bmp,A0010.bmp,1492.1312,0.2504124939441681
A0010_00_01.bmp,A0010.bmp,1397.4428,0.39884036779403687
A0010_00_02.bmp,A0010.bmp,1543.2459,0.1675110012292862
A0010_00_03.bmp,A0010.bmp,1515.0295,0.31164687871932983
A0010_00_04.bmp,A0010.bmp,1467.121,0.3784795105457306
A0010_00_05.bmp,A0010.bmp,1611.8061,0.1679881066083908
A0010_00_06.bmp,A0010.bmp,1513.7124,0.33198612928390503
A0010_00_07.bmp,A0010.bmp,1344.9394,0.410607248544693
A0010_00_08.bmp,A0010.bmp,1564.1514,0.19489192962646484
A0010_00_09.bmp,A0010.bmp,1545.7206,0.35496512055397034
A0010_00_10.bmp,A0010.bmp,1415.4665,0.4227175712585449
A0010_00_11.bmp,A0010.bmp,1505.9435,0.14460624754428864
A0010_01_00.bmp,A0010.bmp,1582.9888,0.16913574934005737
A0010_01_01.bmp,A0010.bmp,1512.4943,0.30658283829689026
A0010_01_02.bmp,A0010.bmp,1323.7629,0.35643303394317627
A0010_01_03.bmp,A0010.bmp,1614.6601,0.15240837633609772
A0010_01_04.bmp,A0010.bmp,1422.955,0.2940305769443512
A0010_01_05.bmp,A0010.bmp,1411.2205,0.3397775888442993
A0010_01_06.bmp,A0010.bmp,1522.4109,0.13654136657714844
A0010_01_07.bmp,A0010.bmp,1519.9579,0.2794845700263977
A0010_01_08.bmp,A0010.bmp,1388.8629,0.37426093220710754
A0010_01_09.bmp,A0010.bmp,1601.2028,0.08165954798460007
A0010_01_10.bmp,A0010.bmp,1557.3595,0.20838916301727295
A0010_01_11.bmp,A0010.bmp,1520.3255,0.27498024702072144
A0010_01_12.bmp,A0010.bmp,1624.7021,0.07585887610912323
A0010_01_13.bmp,A0010.bmp,1611.0104,0.20302996039390564
A0010_01_14.bmp,A0010.bmp,1476.5829,0.27558913826942444
A0010_01_15.bmp,A0010.bmp,1269.6335,0.41296595335006714
A0010_02_00.bmp,A0010.bmp,1491.0261,0.24101489782333374
A0010_02_01.bmp,A0010.bmp,1608.3366,0.24101489782333374
A0010_02_02.bmp,A0010.bmp,1610.3456,0.1440562605857849
A0010_02_03.bmp,A0010.bmp,1561.9819,0.12481176853179932
A0010_02_04.bmp,A0010.bmp,1766.5766,0.20640596747398376
A0010_02_05.bmp,A0010.bmp,1405.8695,0.36040425300598145
A0010_02_06.bmp,A0010.bmp,1475.5644,0.32130342721939087
A0010_02_07.bmp,A0010.bmp,1498.3538,0.3033866882324219
A0010_02_08.bmp,A0010.bmp,1475.23,0.28993406891822815
A0010_02_09.bmp,A0010.bmp,1488.6213,0.2832067012786865
A0010_03_00.bmp,A0010.bmp,1408.4934,0.16606491804122925
A0010_03_01.bmp,A0010.bmp,1526.7626,0.18768951296806335
A0010_03_02.bmp,A0010.bmp,1377.6437,0.20746628940105438
A0010_03_03.bmp,A0010.bmp,1471.8775,0.25871455669403076
A0010_03_04.bmp,A0010.bmp,1425.4631,0.25871455669403076
A0010_03_05.bmp,A0010.bmp,1479.0004,0.25871556997299194
A0010_03_06.bmp,A0010.bmp,1580.8948,0.1625511348247528
A0010_03_07.bmp,A0010.bmp,1426.1284,0.2624509930610657
A0010_03_08.bmp,A0010.bmp,1415.89,0.2151646614074707
A0010_03_09.bmp,A0010.bmp,1381.5384,0.16645078361034393
A0010_03_10.bmp,A0010.bmp,1506.5598,0.17457763850688934
A0010_03_11.bmp,A0010.bmp,1478.4784,0.15785351395606995
A0010_03_12.bmp,A0010.bmp,1534.4737,0.16397961974143982
A0010_03_13.bmp,A0010.bmp,1440.0787,0.1573067456483841
A0010_03_14.bmp,A0010.bmp,1536.5628,0.20041269063949585
A0010_03_15.bmp,A0010.bmp,1520.6863,0.16875188052654266
A0010_03_16.bmp,A0010.bmp,1446.7638,0.1922534704208374
A0010_03_17.bmp,A0010.bmp,1489.3506,0.16847576200962067
A0010_03_18.bmp,A0010.bmp,1460.723,0.16827912628650665
A0010_03_19.bmp,A0010.bmp,1479.9531,0.1666719615459442
A0010_03_20.bmp,A0010.bmp,1385.6622,0.2735665440559387
A0010_03_21.bmp,A0010.bmp,1465.8225,0.36746135354042053
A0010_03_22.bmp,A0010.bmp,1370.8739,0.24408403038978577
A0010_03_23.bmp,A0010.bmp,1125.5982,0.3731299936771393
A0010_04_00.bmp,A0010.bmp,1509.0292,0.08659753948450089
A0010_04_01.bmp,A0010.bmp,1402.8599,0.20409120619297028
A0010_04_02.bmp,A0010.bmp,1609.3235,0.07507700473070145
A0010_04_03.bmp,A0010.bmp,1501.5939,0.17532230913639069
A0010_04_04.bmp,A0010.bmp,1297.2529,0.2877712547779083
A0010_04_05.bmp,A0010.bmp,1658.0922,0.0836537554860115
A0010_04_06.bmp,A0010.bmp,1373.4376,0.23305478692054749
A0010_04_07.bmp,A0010.bmp,1172.6235,0.3218782842159271
A0010_04_08.bmp,A0010.bmp,1565.2755,0.08186142146587372
A0010_04_09.bmp,A0010.bmp,1426.469,0.23949939012527466
A0010_04_10.bmp,A0010.bmp,1292.4061,0.34984445571899414
A0010_04_11.bmp,A0010.bmp,1385.4119,0.28759828209877014
A0010_04_12.bmp,A0010.bmp,1558.8749,0.09962695091962814
A0010_05_00.bmp,A0010.bmp,1361.9307,0.31792742013931274
A0010_05_01.bmp,A0010.bmp,1170.8325,0.4540918469429016
A0010_05_02.bmp,A0010.bmp,1207.2384,0.4477234184741974
A0010_05_03.bmp,A0010.bmp,1077.6272,0.567764163017273
A0010_05_04.bmp,A0010.bmp,1404.0243,0.27437326312065125
A0010_05_05.bmp,A0010.bmp,1221.4828,0.3796791732311249
A0010_05_06.bmp,A0010.bmp,1261.8705,0.4265827536582947
A0010_05_07.bmp,A0010.bmp,1162.8322,0.46957942843437195
A0010_05_08.bmp,A0010.bmp,1172.661,0.48562440276145935
A0010_05_09.bmp,A0010.bmp,1306.6648,0.4441106915473938
A0010_05_10.bmp,A0010.bmp,1450.2316,0.372016042470932
A0010_05_11.bmp,A0010.bmp,1466.0508,0.2375176101922989
A0010_05_12.bmp,A0010.bmp,1443.5308,0.27478376030921936
A0010_05_13.bmp,A0010.bmp,1311.4694,0.1625511348247528
A0010_06_00.bmp,A0010.bmp,1387.61,0.2086421102285385
A0010_06_01.bmp,A0010.bmp,1333.7489,0.20826473832130432
A0010_06_02.bmp,A0010.bmp,1409.3063,0.2768373489379883
