dis,ref,mos,pred
A0010_00_00.bmp,A0010.bmp,1492.1312,0.627428412437439
A0010_00_01.bmp,A0010.bmp,1397.4428,0.7002148032188416
A0010_00_02.bmp,A0010.bmp,1543.2459,0.5747273564338684
A0010_00_03.bmp,A0010.bmp,1515.0295,0.666068971157074
A0010_00_04.bmp,A0010.bmp,1467.121,0.7077616453170776
A0010_00_05.bmp,A0010.bmp,1611.8061,0.5806335210800171
A0010_00_06.bmp,A0010.bmp,1513.7124,0.6733171939849854
A0010_00_07.bmp,A0010.bmp,1344.9394,0.7157259583473206
A0010_00_08.bmp,A0010.bmp,1564.1514,0.5842377543449402
A0010_00_09.bmp,A0010.bmp,1545.7206,0.6772971749305725
A0010_00_10.bmp,A0010.bmp,1415.4665,0.717660665512085
A0010_00_11.bmp,A0010.bmp,1505.9435,0.5736106634140015
A0010_01_00.bmp,A0010.bmp,1582.9888,0.5726189613342285
A0010_01_01.bmp,A0010.bmp,1512.4943,0.663062572479248
A0010_01_02.bmp,A0010.bmp,1323.7629,0.7003058195114136
A0010_01_03.bmp,A0010.bmp,1614.6601,0.5613449811935425
A0010_01_04.bmp,A0010.bmp,1422.955,0.6589630246162415
A0010_01_05.bmp,A0010.bmp,1411.2205,0.692743182182312
A0010_01_06.bmp,A0010.bmp,1522.4109,0.5546468496322632
A0010_01_07.bmp,A0010.bmp,1519.9579,0.6526188850402832
A0010_01_08.bmp,A0010.bmp,1388.8629,0.7070568799972534
A0010_01_09.bmp,A0010.bmp,1601.2028,0.5285193920135498
A0010_01_10.bmp,A0010.bmp,1557.3595,0.619001030921936
A0010_01_11.bmp,A0010.bmp,1520.3255,0.6616193056106567
A0010_01_12.bmp,A0010.bmp,1624.7021,0.5209054350852966
A0010_01_13.bmp,A0010.bmp,1611.0104,0.6134693026542664
A0010_01_14.bmp,A0010.bmp,1476.5829,0.6588132977485657
A0010_01_15.bmp,A0010.bmp,1269.6335,0.7380995154380798
A0010_02_00.bmp,A0010.bmp,1491.0261,0.6066554188728333
A0010_02_01.bmp,A0010.bmp,1608.3366,0.6066554188728333
A0010_02_02.bmp,A0010.bmp,1610.3456,0.5557188987731934
A0010_02_03.bmp,A0010.bmp,1561.9819,0.5575979948043823
A0010_02_04.bmp,A0010.bmp,1766.5766,0.6386371850967407
A0010_02_05.bmp,A0010.bmp,1405.8695,0.6870794892311096
A0010_02_06.bmp,A0010.bmp,1475.5644,0.6750966310501099
A0010_02_07.bmp,A0010.bmp,1498.3538,0.6728742122650146
A0010_02_08.bmp,A0010.bmp,1475.23,0.6741906404495239
A0010_02_09.bmp,A0010.bmp,1488.6213,0.6818051338195801
A0010_03_00.bmp,A0010.bmp,1408.4934,0.6680535674095154
A0010_03_01.bmp,A0010.bmp,1526.7626,0.6617407202720642
A0010_03_02.bmp,A0010.bmp,1377.6437,0.6878119111061096
A0010_03_03.bmp,A0010.bmp,1471.8775,0.6529961824417114
A0010_03_04.bmp,A0010.bmp,1425.4631,0.6529961824417114
A0010_03_05.bmp,A0010.bmp,1479.0004,0.6529961824417114
A0010_03_06.bmp,A0010.bmp,1580.8948,0.6626654863357544
A0010_03_07.bmp,A0010.bmp,1426.1284,0.6682168841362
A0010_03_08.bmp,A0010.bmp,1415.89,0.6673622131347656
A0010_03_09.bmp,A0010.bmp,1381.5384,0.6609610319137573
A0010_03_10.bmp,A0010.bmp,1506.5598,0.641150951385498
A0010_03_11.bmp,A0010.bmp,1478.4784,0.6387999653816223
A0010_03_12.bmp,A0010.bmp,1534.4737,0.6543153524398804
A0010_03_13.bmp,A0010.bmp,1440.0787,0.6552025079727173
A0010_03_14.bmp,A0010.bmp,1536.5628,0.644519031047821
A0010_03_15.bmp,A0010.bmp,1520.6863,0.6540201306343079
A0010_03_16.bmp,A0010.bmp,1446.7638,0.6534377932548523
A0010_03_17.bmp,A0010.bmp,1489.3506,0.6622450947761536
A0010_03_18.bmp,A0010.bmp,1460.723,0.6629930734634399
A0010_03_19.bmp,A0010.bmp,1479.9531,0.6611619591712952
A0010_03_20.bmp,A0010.bmp,1385.6622,0.717487633228302
A0010_03_21.bmp,A0010.bmp,1465.8225,0.7401078939437866
A0010_03_22.bmp,A0010.bmp,1370.8739,0.7176329493522644
A0010_03_23.bmp,A0010.bmp,1125.5982,0.7441173195838928
A0010_04_00.bmp,A0010.bmp,1509.0292,0.584825336933136
A0010_04_01.bmp,A0010.bmp,1402.8599,0.6667256951332092
A0010_04_02.bmp,A0010.bmp,1609.3235,0.5730392336845398
A0010_04_03.bmp,A0010.bmp,1501.5939,0.6514437794685364
A0010_04_04.bmp,A0010.bmp,1297.2529,0.7010607719421387
A0010_04_05.bmp,A0010.bmp,1658.0922,0.5831930637359619
A0010_04_06.bmp,A0010.bmp,1373.4376,0.6829159259796143
A0010_04_07.bmp,A0010.bmp,1172.6235,0.7282568216323853
A0010_04_08.bmp,A0010.bmp,1565.2755,0.5782250761985779
A0010_04_09.bmp,A0010.bmp,1426.469,0.6756956577301025
A0010_04_10.bmp,A0010.bmp,1292.4061,0.7142224311828613
A0010_04_11.bmp,A0010.bmp,1385.4119,0.6821361780166626
A0010_04_12.bmp,A0010.bmp,1558.8749,0.588193953037262
A0010_05_00.bmp,A0010.bmp,1361.9307,0.698204517364502
A0010_05_01.bmp,A0010.bmp,1170.8325,0.7437648177146912
A0010_05_02.bmp,A0010.bmp,1207.2384,0.7375293374061584
A0010_05_03.bmp,A0010.bmp,1077.6272,0.7579147219657898
A0010_05_04.bmp,A0010.bmp,1404.0243,0.6862121820449829
A0010_05_05.bmp,A0010.bmp,1221.4828,0.7300678491592407
A0010_05_06.bmp,A0010.bmp,1261.8705,0.7475861310958862
A0010_05_07.bmp,A0010.bmp,1162.8322,0.7555022239685059
A0010_05_08.bmp,A0010.bmp,1172.661,0.743583083152771
A0010_05_09.bmp,A0010.bmp,1306.6648,0.723556399345398
A0010_05_10.bmp,A0010.bmp,1450.2316,0.6976974606513977
A0010_05_11.bmp,A0010.bmp,1466.0508,0.6323555111885071
A0010_05_12.bmp,A0010.bmp,1443.5308,0.6467294692993164
A0010_05_13.bmp,A0010.bmp,1311.4694,0.6626654863357544
A0010_06_00.bmp,A0010.bmp,1387.61,0.6305081248283386
A0010_06_01.bmp,A0010.bmp,1333.7489,0.6388522386550903
A0010_06_02.bmp,A0010.bmp,1409.3063,0.667450487613678
A0010_06_03.bmp,A0010.bmp,1469.992,0.6589940190315247
A0010_06_04.bmp,A0010.bmp,1300.1184,0.6995770335197449
A0010_06_05.bmp,A0010.bmp,1543.7025,0.6279529333114624
A0010_06_06.bmp,A0010.bmp,1611.7125,0.6531199216842651
A0010_06_07.bmp,A0010.bmp,1574.8528,0.5653367638587952
A0010_06_08.bmp,A0010.bmp,1609.7277,0.5026478171348572
A0010_06_09.bmp,A0010.bmp,1537.3276,0.5704165101051331
A0010_06_10.bmp,A0010.bmp,1471.1686,0.6575193405151367
A0010_06_11.bmp,A0010.bmp,1448.703,0.6370532512664795
A0010_06_12.bmp,A0010.bmp,1379.718,0.6916126012802124
A0010_06_13.bmp,A0010.bmp,1292.3206,0.7002785801887512
A0010_06_14.bmp,A0010.bmp,1408.9503,0.6844031810760498
A0010_06_15.bmp,A0010.bmp,1262.8769,0.7285653352737427
